"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.81500000000E+009, -3.47711910586E+000, +0.00000000000E+000
+1.81600000000E+009, -3.48818100751E+000, +0.00000000000E+000
+1.81700000000E+009, -3.49606859942E+000, +0.00000000000E+000
+1.81800000000E+009, -3.49925059988E+000, +0.00000000000E+000
+1.81900000000E+009, -3.51628605166E+000, +0.00000000000E+000
+1.82000000000E+009, -3.52528812038E+000, +0.00000000000E+000
+1.82100000000E+009, -3.54149220058E+000, +0.00000000000E+000
+1.82200000000E+009, -3.55823772304E+000, +0.00000000000E+000
+1.82300000000E+009, -3.57197394590E+000, +0.00000000000E+000
+1.82400000000E+009, -3.58120160221E+000, +0.00000000000E+000
+1.82500000000E+009, -3.59289044783E+000, +0.00000000000E+000
+1.82600000000E+009, -3.60619053239E+000, +0.00000000000E+000
+1.82700000000E+009, -3.61585076441E+000, +0.00000000000E+000
+1.82800000000E+009, -3.62407080245E+000, +0.00000000000E+000
+1.82900000000E+009, -3.63606408291E+000, +0.00000000000E+000
+1.83000000000E+009, -3.64734014057E+000, +0.00000000000E+000
+1.83100000000E+009, -3.65714749378E+000, +0.00000000000E+000
+1.83200000000E+009, -3.67405541132E+000, +0.00000000000E+000
+1.83300000000E+009, -3.67691084865E+000, +0.00000000000E+000
+1.83400000000E+009, -3.69072234637E+000, +0.00000000000E+000
+1.83500000000E+009, -3.70738035118E+000, +0.00000000000E+000
+1.83600000000E+009, -3.71186616720E+000, +0.00000000000E+000
+1.83700000000E+009, -3.72572435071E+000, +0.00000000000E+000
+1.83800000000E+009, -3.74754153740E+000, +0.00000000000E+000
+1.83900000000E+009, -3.76324322432E+000, +0.00000000000E+000
+1.84000000000E+009, -3.77956090194E+000, +0.00000000000E+000
+1.84100000000E+009, -3.79886346398E+000, +0.00000000000E+000
+1.84200000000E+009, -3.82031514967E+000, +0.00000000000E+000
+1.84300000000E+009, -3.84334084428E+000, +0.00000000000E+000
+1.84400000000E+009, -3.87123637200E+000, +0.00000000000E+000
+1.84500000000E+009, -3.89585870229E+000, +0.00000000000E+000
+1.84600000000E+009, -3.92805425730E+000, +0.00000000000E+000
+1.84700000000E+009, -3.95633335792E+000, +0.00000000000E+000
+1.84800000000E+009, -3.98858937316E+000, +0.00000000000E+000
+1.84900000000E+009, -4.01828386626E+000, +0.00000000000E+000
+1.85000000000E+009, -4.04595490300E+000, +0.00000000000E+000
+1.85100000000E+009, -4.07408770813E+000, +0.00000000000E+000
+1.85200000000E+009, -4.10148725287E+000, +0.00000000000E+000
+1.85300000000E+009, -4.12970782443E+000, +0.00000000000E+000
+1.85400000000E+009, -4.16145167872E+000, +0.00000000000E+000
+1.85500000000E+009, -4.18886694005E+000, +0.00000000000E+000
+1.85600000000E+009, -4.21920330289E+000, +0.00000000000E+000
+1.85700000000E+009, -4.24968430248E+000, +0.00000000000E+000
+1.85800000000E+009, -4.28265319821E+000, +0.00000000000E+000
+1.85900000000E+009, -4.31469805750E+000, +0.00000000000E+000
+1.86000000000E+009, -4.35277957326E+000, +0.00000000000E+000
+1.86100000000E+009, -4.39801112832E+000, +0.00000000000E+000
+1.86200000000E+009, -4.43606373779E+000, +0.00000000000E+000
+1.86300000000E+009, -4.47816728346E+000, +0.00000000000E+000
+1.86400000000E+009, -4.51092681605E+000, +0.00000000000E+000
+1.86500000000E+009, -4.55842651165E+000, +0.00000000000E+000
+1.86600000000E+009, -4.60970092418E+000, +0.00000000000E+000
+1.86700000000E+009, -4.64853264270E+000, +0.00000000000E+000
+1.86800000000E+009, -4.70113207162E+000, +0.00000000000E+000
+1.86900000000E+009, -4.73595587662E+000, +0.00000000000E+000
+1.87000000000E+009, -4.78295946071E+000, +0.00000000000E+000
+1.87100000000E+009, -4.82944998647E+000, +0.00000000000E+000
+1.87200000000E+009, -4.86581972605E+000, +0.00000000000E+000
+1.87300000000E+009, -4.90994677279E+000, +0.00000000000E+000
+1.87400000000E+009, -4.94162438291E+000, +0.00000000000E+000
+1.87500000000E+009, -4.98290599745E+000, +0.00000000000E+000
+1.87600000000E+009, -5.02841931598E+000, +0.00000000000E+000
+1.87700000000E+009, -5.06228667809E+000, +0.00000000000E+000
+1.87800000000E+009, -5.10064342479E+000, +0.00000000000E+000
+1.87900000000E+009, -5.12809243001E+000, +0.00000000000E+000
+1.88000000000E+009, -5.17488440598E+000, +0.00000000000E+000
+1.88100000000E+009, -5.22417369616E+000, +0.00000000000E+000
+1.88200000000E+009, -5.26740122083E+000, +0.00000000000E+000
+1.88300000000E+009, -5.31017527222E+000, +0.00000000000E+000
+1.88400000000E+009, -5.37001280644E+000, +0.00000000000E+000
+1.88500000000E+009, -5.42110554889E+000, +0.00000000000E+000
+1.88600000000E+009, -5.46863233900E+000, +0.00000000000E+000
+1.88700000000E+009, -5.52095007665E+000, +0.00000000000E+000
+1.88800000000E+009, -5.56537645439E+000, +0.00000000000E+000
+1.88900000000E+009, -5.60540514877E+000, +0.00000000000E+000
+1.89000000000E+009, -5.64149766550E+000, +0.00000000000E+000
+1.89100000000E+009, -5.68176938013E+000, +0.00000000000E+000
+1.89200000000E+009, -5.71067642346E+000, +0.00000000000E+000
+1.89300000000E+009, -5.73671979416E+000, +0.00000000000E+000
+1.89400000000E+009, -5.76887023423E+000, +0.00000000000E+000
+1.89500000000E+009, -5.79973514389E+000, +0.00000000000E+000
+1.89600000000E+009, -5.82861240646E+000, +0.00000000000E+000
+1.89700000000E+009, -5.84984404199E+000, +0.00000000000E+000
+1.89800000000E+009, -5.88301493563E+000, +0.00000000000E+000
+1.89900000000E+009, -5.90918534241E+000, +0.00000000000E+000
+1.90000000000E+009, -5.93004550303E+000, +0.00000000000E+000
+1.90100000000E+009, -5.96120548148E+000, +0.00000000000E+000
+1.90200000000E+009, -6.00037276346E+000, +0.00000000000E+000
+1.90300000000E+009, -6.03199254108E+000, +0.00000000000E+000
+1.90400000000E+009, -6.08472970680E+000, +0.00000000000E+000
+1.90500000000E+009, -6.12338314262E+000, +0.00000000000E+000
+1.90600000000E+009, -6.17423463284E+000, +0.00000000000E+000
+1.90700000000E+009, -6.22063817009E+000, +0.00000000000E+000
+1.90800000000E+009, -6.26593802589E+000, +0.00000000000E+000
+1.90900000000E+009, -6.30578666056E+000, +0.00000000000E+000
+1.91000000000E+009, -6.33534861615E+000, +0.00000000000E+000
+1.91100000000E+009, -6.37057714632E+000, +0.00000000000E+000
+1.91200000000E+009, -6.39787672520E+000, +0.00000000000E+000
+1.91300000000E+009, -6.42795223110E+000, +0.00000000000E+000
+1.91400000000E+009, -6.45583380647E+000, +0.00000000000E+000
+1.91500000000E+009, -6.47956739588E+000, +0.00000000000E+000
+1.91600000000E+009, -6.49660481301E+000, +0.00000000000E+000
+1.91700000000E+009, -6.53345953331E+000, +0.00000000000E+000
+1.91800000000E+009, -6.55815896252E+000, +0.00000000000E+000
+1.91900000000E+009, -6.58331637912E+000, +0.00000000000E+000
+1.92000000000E+009, -6.61358668667E+000, +0.00000000000E+000
+1.92100000000E+009, -6.62956148411E+000, +0.00000000000E+000
+1.92200000000E+009, -6.66048025320E+000, +0.00000000000E+000
+1.92300000000E+009, -6.69365231090E+000, +0.00000000000E+000
+1.92400000000E+009, -6.71610825451E+000, +0.00000000000E+000
+1.92500000000E+009, -6.74511541851E+000, +0.00000000000E+000
+1.92600000000E+009, -6.77088413343E+000, +0.00000000000E+000
+1.92700000000E+009, -6.79890585499E+000, +0.00000000000E+000
+1.92800000000E+009, -6.83073005497E+000, +0.00000000000E+000
+1.92900000000E+009, -6.85578293196E+000, +0.00000000000E+000
+1.93000000000E+009, -6.89302738278E+000, +0.00000000000E+000
+1.93100000000E+009, -6.90825493018E+000, +0.00000000000E+000
+1.93200000000E+009, -6.94161684108E+000, +0.00000000000E+000
+1.93300000000E+009, -6.95858669719E+000, +0.00000000000E+000
+1.93400000000E+009, -6.98587555691E+000, +0.00000000000E+000
+1.93500000000E+009, -7.02386752992E+000, +0.00000000000E+000
+1.93600000000E+009, -7.05503635000E+000, +0.00000000000E+000
+1.93700000000E+009, -7.08837335301E+000, +0.00000000000E+000
+1.93800000000E+009, -7.12080032533E+000, +0.00000000000E+000
+1.93900000000E+009, -7.16018489456E+000, +0.00000000000E+000
+1.94000000000E+009, -7.20408062862E+000, +0.00000000000E+000
+1.94100000000E+009, -7.24498650839E+000, +0.00000000000E+000
+1.94200000000E+009, -7.29314823359E+000, +0.00000000000E+000
+1.94300000000E+009, -7.33456940548E+000, +0.00000000000E+000
+1.94400000000E+009, -7.37763487318E+000, +0.00000000000E+000
+1.94500000000E+009, -7.43017208411E+000, +0.00000000000E+000
+1.94600000000E+009, -7.47199734684E+000, +0.00000000000E+000
+1.94700000000E+009, -7.53449773236E+000, +0.00000000000E+000
+1.94800000000E+009, -7.58781426495E+000, +0.00000000000E+000
+1.94900000000E+009, -7.65180275415E+000, +0.00000000000E+000
+1.95000000000E+009, -7.70480533683E+000, +0.00000000000E+000
+1.95100000000E+009, -7.76402928104E+000, +0.00000000000E+000
+1.95200000000E+009, -7.84142801849E+000, +0.00000000000E+000
+1.95300000000E+009, -7.91479117005E+000, +0.00000000000E+000
+1.95400000000E+009, -7.98650886769E+000, +0.00000000000E+000
+1.95500000000E+009, -8.05841604500E+000, +0.00000000000E+000
+1.95600000000E+009, -8.13184725633E+000, +0.00000000000E+000
+1.95700000000E+009, -8.20118362162E+000, +0.00000000000E+000
+1.95800000000E+009, -8.25510936379E+000, +0.00000000000E+000
+1.95900000000E+009, -8.31690272688E+000, +0.00000000000E+000
+1.96000000000E+009, -8.36967303575E+000, +0.00000000000E+000
+1.96100000000E+009, -8.42770258244E+000, +0.00000000000E+000
+1.96200000000E+009, -8.48319515178E+000, +0.00000000000E+000
+1.96300000000E+009, -8.54749366723E+000, +0.00000000000E+000
+1.96400000000E+009, -8.62705256239E+000, +0.00000000000E+000
+1.96500000000E+009, -8.69566091578E+000, +0.00000000000E+000
+1.96600000000E+009, -8.78191873152E+000, +0.00000000000E+000
+1.96700000000E+009, -8.86046690892E+000, +0.00000000000E+000
+1.96800000000E+009, -8.93179690573E+000, +0.00000000000E+000
+1.96900000000E+009, -9.01717940400E+000, +0.00000000000E+000
+1.97000000000E+009, -9.07743563987E+000, +0.00000000000E+000
+1.97100000000E+009, -9.15303957104E+000, +0.00000000000E+000
+1.97200000000E+009, -9.22825331300E+000, +0.00000000000E+000
+1.97300000000E+009, -9.29568226585E+000, +0.00000000000E+000
+1.97400000000E+009, -9.37815188677E+000, +0.00000000000E+000
+1.97500000000E+009, -9.46673150920E+000, +0.00000000000E+000
+1.97600000000E+009, -9.55097338914E+000, +0.00000000000E+000
+1.97700000000E+009, -9.64351559016E+000, +0.00000000000E+000
+1.97800000000E+009, -9.75096456271E+000, +0.00000000000E+000
+1.97900000000E+009, -9.85221617187E+000, +0.00000000000E+000
+1.98000000000E+009, -9.95992647113E+000, +0.00000000000E+000
+1.98100000000E+009, -1.00626222314E+001, +0.00000000000E+000
+1.98200000000E+009, -1.01759826350E+001, +0.00000000000E+000
+1.98300000000E+009, -1.02960049999E+001, +0.00000000000E+000
+1.98400000000E+009, -1.04066917699E+001, +0.00000000000E+000
+1.98500000000E+009, -1.05298424819E+001, +0.00000000000E+000
+1.98600000000E+009, -1.06547096189E+001, +0.00000000000E+000
+1.98700000000E+009, -1.07783189254E+001, +0.00000000000E+000
+1.98800000000E+009, -1.08953030458E+001, +0.00000000000E+000
+1.98900000000E+009, -1.10159310593E+001, +0.00000000000E+000
+1.99000000000E+009, -1.11494543760E+001, +0.00000000000E+000
+1.99100000000E+009, -1.12534201068E+001, +0.00000000000E+000
+1.99200000000E+009, -1.13488460083E+001, +0.00000000000E+000
+1.99300000000E+009, -1.14514048084E+001, +0.00000000000E+000
+1.99400000000E+009, -1.15512153206E+001, +0.00000000000E+000
+1.99500000000E+009, -1.16233149268E+001, +0.00000000000E+000
+1.99600000000E+009, -1.16993197619E+001, +0.00000000000E+000
+1.99700000000E+009, -1.17726873561E+001, +0.00000000000E+000
+1.99800000000E+009, -1.18451877906E+001, +0.00000000000E+000
+1.99900000000E+009, -1.19083529361E+001, +0.00000000000E+000
+2.00000000000E+009, -1.19951883481E+001, +0.00000000000E+000
+2.00100000000E+009, -1.20821747351E+001, +0.00000000000E+000
+2.00200000000E+009, -1.21894540238E+001, +0.00000000000E+000
+2.00300000000E+009, -1.22934670616E+001, +0.00000000000E+000
+2.00400000000E+009, -1.24087718653E+001, +0.00000000000E+000
+2.00500000000E+009, -1.25330247645E+001, +0.00000000000E+000
+2.00600000000E+009, -1.26609402896E+001, +0.00000000000E+000
+2.00700000000E+009, -1.27783249354E+001, +0.00000000000E+000
+2.00800000000E+009, -1.29033769185E+001, +0.00000000000E+000
+2.00900000000E+009, -1.30171513134E+001, +0.00000000000E+000
+2.01000000000E+009, -1.31342643664E+001, +0.00000000000E+000
+2.01100000000E+009, -1.32358692660E+001, +0.00000000000E+000
+2.01200000000E+009, -1.33316477493E+001, +0.00000000000E+000
+2.01300000000E+009, -1.34187611020E+001, +0.00000000000E+000
+2.01400000000E+009, -1.34873350482E+001, +0.00000000000E+000
+2.01500000000E+009, -1.35490274438E+001, +0.00000000000E+000
+2.01600000000E+009, -1.35882484318E+001, +0.00000000000E+000
+2.01700000000E+009, -1.36448717400E+001, +0.00000000000E+000
+2.01800000000E+009, -1.36759451935E+001, +0.00000000000E+000
+2.01900000000E+009, -1.37402128844E+001, +0.00000000000E+000
+2.02000000000E+009, -1.37881090803E+001, +0.00000000000E+000
+2.02100000000E+009, -1.38682745822E+001, +0.00000000000E+000
+2.02200000000E+009, -1.39448581526E+001, +0.00000000000E+000
+2.02300000000E+009, -1.40442150782E+001, +0.00000000000E+000
+2.02400000000E+009, -1.41527540737E+001, +0.00000000000E+000
+2.02500000000E+009, -1.43160506628E+001, +0.00000000000E+000
+2.02600000000E+009, -1.44736335115E+001, +0.00000000000E+000
+2.02700000000E+009, -1.46280516664E+001, +0.00000000000E+000
+2.02800000000E+009, -1.47846958980E+001, +0.00000000000E+000
+2.02900000000E+009, -1.49336971494E+001, +0.00000000000E+000
+2.03000000000E+009, -1.50629343066E+001, +0.00000000000E+000
+2.03100000000E+009, -1.52173221741E+001, +0.00000000000E+000
+2.03200000000E+009, -1.53425885292E+001, +0.00000000000E+000
+2.03300000000E+009, -1.54635952624E+001, +0.00000000000E+000
+2.03400000000E+009, -1.55666245146E+001, +0.00000000000E+000
+2.03500000000E+009, -1.56786186569E+001, +0.00000000000E+000
+2.03600000000E+009, -1.57911630683E+001, +0.00000000000E+000
+2.03700000000E+009, -1.59208711123E+001, +0.00000000000E+000
+2.03800000000E+009, -1.60221885176E+001, +0.00000000000E+000
+2.03900000000E+009, -1.61211394351E+001, +0.00000000000E+000
+2.04000000000E+009, -1.62396966494E+001, +0.00000000000E+000
+2.04100000000E+009, -1.63671767560E+001, +0.00000000000E+000
+2.04200000000E+009, -1.64894819847E+001, +0.00000000000E+000
+2.04300000000E+009, -1.66513065592E+001, +0.00000000000E+000
+2.04400000000E+009, -1.67866948318E+001, +0.00000000000E+000
+2.04500000000E+009, -1.70135208885E+001, +0.00000000000E+000
+2.04600000000E+009, -1.72284326881E+001, +0.00000000000E+000
+2.04700000000E+009, -1.74692749199E+001, +0.00000000000E+000
+2.04800000000E+009, -1.77233204992E+001, +0.00000000000E+000
+2.04900000000E+009, -1.79602785572E+001, +0.00000000000E+000
+2.05000000000E+009, -1.82042755378E+001, +0.00000000000E+000
+2.05100000000E+009, -1.84492848077E+001, +0.00000000000E+000
+2.05200000000E+009, -1.87059879263E+001, +0.00000000000E+000
+2.05300000000E+009, -1.89516275183E+001, +0.00000000000E+000
+2.05400000000E+009, -1.91890615928E+001, +0.00000000000E+000
+2.05500000000E+009, -1.93987857830E+001, +0.00000000000E+000
+2.05600000000E+009, -1.96581910114E+001, +0.00000000000E+000
+2.05700000000E+009, -1.98122256405E+001, +0.00000000000E+000
+2.05800000000E+009, -1.99889414674E+001, +0.00000000000E+000
+2.05900000000E+009, -2.01679635642E+001, +0.00000000000E+000
+2.06000000000E+009, -2.03000808836E+001, +0.00000000000E+000
+2.06100000000E+009, -2.04976887877E+001, +0.00000000000E+000
+2.06200000000E+009, -2.06932879183E+001, +0.00000000000E+000
+2.06300000000E+009, -2.08539300034E+001, +0.00000000000E+000
+2.06400000000E+009, -2.10882175408E+001, +0.00000000000E+000
+2.06500000000E+009, -2.13441333058E+001, +0.00000000000E+000
+2.06600000000E+009, -2.16112870094E+001, +0.00000000000E+000
+2.06700000000E+009, -2.20017033365E+001, +0.00000000000E+000
+2.06800000000E+009, -2.24111357196E+001, +0.00000000000E+000
+2.06900000000E+009, -2.28586436075E+001, +0.00000000000E+000
+2.07000000000E+009, -2.33183892573E+001, +0.00000000000E+000
+2.07100000000E+009, -2.38459856739E+001, +0.00000000000E+000
+2.07200000000E+009, -2.44009206455E+001, +0.00000000000E+000
+2.07300000000E+009, -2.49552693056E+001, +0.00000000000E+000
+2.07400000000E+009, -2.55993673846E+001, +0.00000000000E+000
+2.07500000000E+009, -2.63664945693E+001, +0.00000000000E+000
+2.07600000000E+009, -2.71080238643E+001, +0.00000000000E+000
+2.07700000000E+009, -2.79731250662E+001, +0.00000000000E+000
+2.07800000000E+009, -2.87576834501E+001, +0.00000000000E+000
+2.07900000000E+009, -2.94323210736E+001, +0.00000000000E+000
+2.08000000000E+009, -3.00349767353E+001, +0.00000000000E+000
+2.08100000000E+009, -3.03392254501E+001, +0.00000000000E+000
+2.08200000000E+009, -3.05620596912E+001, +0.00000000000E+000
+2.08300000000E+009, -3.08786583499E+001, +0.00000000000E+000
+2.08400000000E+009, -3.10836480088E+001, +0.00000000000E+000
+2.08500000000E+009, -3.12476891445E+001, +0.00000000000E+000
+2.08600000000E+009, -3.11729628085E+001, +0.00000000000E+000
+2.08700000000E+009, -3.10830598114E+001, +0.00000000000E+000
+2.08800000000E+009, -3.08911541066E+001, +0.00000000000E+000
+2.08900000000E+009, -3.06984066939E+001, +0.00000000000E+000
+2.09000000000E+009, -3.05851515974E+001, +0.00000000000E+000
+2.09100000000E+009, -3.04915964119E+001, +0.00000000000E+000
+2.09200000000E+009, -3.04113737042E+001, +0.00000000000E+000
+2.09300000000E+009, -3.04164168628E+001, +0.00000000000E+000
+2.09400000000E+009, -3.03623470339E+001, +0.00000000000E+000
+2.09500000000E+009, -2.99971095448E+001, +0.00000000000E+000
+2.09600000000E+009, -2.93847942050E+001, +0.00000000000E+000
+2.09700000000E+009, -2.86815623785E+001, +0.00000000000E+000
+2.09800000000E+009, -2.77608709060E+001, +0.00000000000E+000
+2.09900000000E+009, -2.68882435469E+001, +0.00000000000E+000
+2.10000000000E+009, -2.60284836672E+001, +0.00000000000E+000
+2.10100000000E+009, -2.53287169452E+001, +0.00000000000E+000
+2.10200000000E+009, -2.46966099746E+001, +0.00000000000E+000
+2.10300000000E+009, -2.42038375224E+001, +0.00000000000E+000
+2.10400000000E+009, -2.37415452928E+001, +0.00000000000E+000
+2.10500000000E+009, -2.34431135245E+001, +0.00000000000E+000
+2.10600000000E+009, -2.31777525410E+001, +0.00000000000E+000
+2.10700000000E+009, -2.29582551178E+001, +0.00000000000E+000
+2.10800000000E+009, -2.27663839597E+001, +0.00000000000E+000
+2.10900000000E+009, -2.25642634676E+001, +0.00000000000E+000
+2.11000000000E+009, -2.24326853430E+001, +0.00000000000E+000
+2.11100000000E+009, -2.23704389541E+001, +0.00000000000E+000
+2.11200000000E+009, -2.22104787089E+001, +0.00000000000E+000
+2.11300000000E+009, -2.20873894003E+001, +0.00000000000E+000
+2.11400000000E+009, -2.19772908864E+001, +0.00000000000E+000
+2.11500000000E+009, -2.18548797578E+001, +0.00000000000E+000
+2.11600000000E+009, -2.16931506399E+001, +0.00000000000E+000
+2.11700000000E+009, -2.15657342397E+001, +0.00000000000E+000
+2.11800000000E+009, -2.14055225096E+001, +0.00000000000E+000
+2.11900000000E+009, -2.11829887901E+001, +0.00000000000E+000
+2.12000000000E+009, -2.09506658370E+001, +0.00000000000E+000
+2.12100000000E+009, -2.07052045854E+001, +0.00000000000E+000
+2.12200000000E+009, -2.04230052782E+001, +0.00000000000E+000
+2.12300000000E+009, -2.01766377616E+001, +0.00000000000E+000
+2.12400000000E+009, -1.99493649662E+001, +0.00000000000E+000
+2.12500000000E+009, -1.97865081231E+001, +0.00000000000E+000
+2.12600000000E+009, -1.96481146937E+001, +0.00000000000E+000
+2.12700000000E+009, -1.95041112209E+001, +0.00000000000E+000
+2.12800000000E+009, -1.93698792745E+001, +0.00000000000E+000
+2.12900000000E+009, -1.92455864451E+001, +0.00000000000E+000
+2.13000000000E+009, -1.91605581605E+001, +0.00000000000E+000
+2.13100000000E+009, -1.90187278062E+001, +0.00000000000E+000
+2.13200000000E+009, -1.89243536634E+001, +0.00000000000E+000
+2.13300000000E+009, -1.88330614630E+001, +0.00000000000E+000
+2.13400000000E+009, -1.86818637306E+001, +0.00000000000E+000
+2.13500000000E+009, -1.85246749632E+001, +0.00000000000E+000
+2.13600000000E+009, -1.83219248561E+001, +0.00000000000E+000
+2.13700000000E+009, -1.81142465390E+001, +0.00000000000E+000
+2.13800000000E+009, -1.78882950337E+001, +0.00000000000E+000
+2.13900000000E+009, -1.76744976151E+001, +0.00000000000E+000
+2.14000000000E+009, -1.74471632213E+001, +0.00000000000E+000
+2.14100000000E+009, -1.72361134793E+001, +0.00000000000E+000
+2.14200000000E+009, -1.70289316455E+001, +0.00000000000E+000
+2.14300000000E+009, -1.68282378013E+001, +0.00000000000E+000
+2.14400000000E+009, -1.66466812813E+001, +0.00000000000E+000
+2.14500000000E+009, -1.64576100112E+001, +0.00000000000E+000
+2.14600000000E+009, -1.63403429226E+001, +0.00000000000E+000
+2.14700000000E+009, -1.62042529457E+001, +0.00000000000E+000
+2.14800000000E+009, -1.61071462615E+001, +0.00000000000E+000
+2.14900000000E+009, -1.60029759397E+001, +0.00000000000E+000
+2.15000000000E+009, -1.59022599344E+001, +0.00000000000E+000
+2.15100000000E+009, -1.58191755845E+001, +0.00000000000E+000
+2.15200000000E+009, -1.57232023535E+001, +0.00000000000E+000
+2.15300000000E+009, -1.56248109182E+001, +0.00000000000E+000
+2.15400000000E+009, -1.55466318120E+001, +0.00000000000E+000
+2.15500000000E+009, -1.54422229739E+001, +0.00000000000E+000
+2.15600000000E+009, -1.53393114590E+001, +0.00000000000E+000
+2.15700000000E+009, -1.52369318935E+001, +0.00000000000E+000
+2.15800000000E+009, -1.51417838073E+001, +0.00000000000E+000
+2.15900000000E+009, -1.50437823784E+001, +0.00000000000E+000
+2.16000000000E+009, -1.49483840130E+001, +0.00000000000E+000
+2.16100000000E+009, -1.48268313262E+001, +0.00000000000E+000
+2.16200000000E+009, -1.47011522900E+001, +0.00000000000E+000
+2.16300000000E+009, -1.45462111740E+001, +0.00000000000E+000
+2.16400000000E+009, -1.43917551761E+001, +0.00000000000E+000
+2.16500000000E+009, -1.42206734077E+001, +0.00000000000E+000
+2.16600000000E+009, -1.40544908807E+001, +0.00000000000E+000
+2.16700000000E+009, -1.38941144170E+001, +0.00000000000E+000
+2.16800000000E+009, -1.37138000973E+001, +0.00000000000E+000
+2.16900000000E+009, -1.35585876096E+001, +0.00000000000E+000
+2.17000000000E+009, -1.34059114621E+001, +0.00000000000E+000
+2.17100000000E+009, -1.32760294105E+001, +0.00000000000E+000
+2.17200000000E+009, -1.31669303156E+001, +0.00000000000E+000
+2.17300000000E+009, -1.30792328142E+001, +0.00000000000E+000
+2.17400000000E+009, -1.29831095173E+001, +0.00000000000E+000
+2.17500000000E+009, -1.29101924711E+001, +0.00000000000E+000
+2.17600000000E+009, -1.28271323355E+001, +0.00000000000E+000
+2.17700000000E+009, -1.27689127464E+001, +0.00000000000E+000
+2.17800000000E+009, -1.26976611215E+001, +0.00000000000E+000
+2.17900000000E+009, -1.26075274253E+001, +0.00000000000E+000
+2.18000000000E+009, -1.25203585881E+001, +0.00000000000E+000
+2.18100000000E+009, -1.24309904633E+001, +0.00000000000E+000
+2.18200000000E+009, -1.23394278973E+001, +0.00000000000E+000
+2.18300000000E+009, -1.22280151804E+001, +0.00000000000E+000
+2.18400000000E+009, -1.21043174077E+001, +0.00000000000E+000
+2.18500000000E+009, -1.19810951008E+001, +0.00000000000E+000
+2.18600000000E+009, -1.18635626446E+001, +0.00000000000E+000
+2.18700000000E+009, -1.17404958913E+001, +0.00000000000E+000
+2.18800000000E+009, -1.16368914783E+001, +0.00000000000E+000
+2.18900000000E+009, -1.15288628155E+001, +0.00000000000E+000
+2.19000000000E+009, -1.14402182900E+001, +0.00000000000E+000
+2.19100000000E+009, -1.13640945844E+001, +0.00000000000E+000
+2.19200000000E+009, -1.12831471248E+001, +0.00000000000E+000
+2.19300000000E+009, -1.12207328448E+001, +0.00000000000E+000
+2.19400000000E+009, -1.11495407450E+001, +0.00000000000E+000
+2.19500000000E+009, -1.11124580484E+001, +0.00000000000E+000
+2.19600000000E+009, -1.10697134700E+001, +0.00000000000E+000
+2.19700000000E+009, -1.10322422679E+001, +0.00000000000E+000
+2.19800000000E+009, -1.09953161587E+001, +0.00000000000E+000
+2.19900000000E+009, -1.09559197762E+001, +0.00000000000E+000
+2.20000000000E+009, -1.09164785232E+001, +0.00000000000E+000
+2.20100000000E+009, -1.08741849218E+001, +0.00000000000E+000
+2.20200000000E+009, -1.08343104912E+001, +0.00000000000E+000
+2.20300000000E+009, -1.07844740791E+001, +0.00000000000E+000
+2.20400000000E+009, -1.07110811537E+001, +0.00000000000E+000
+2.20500000000E+009, -1.06370381614E+001, +0.00000000000E+000
+2.20600000000E+009, -1.05609637141E+001, +0.00000000000E+000
+2.20700000000E+009, -1.04762694520E+001, +0.00000000000E+000
+2.20800000000E+009, -1.03926742230E+001, +0.00000000000E+000
+2.20900000000E+009, -1.03075379454E+001, +0.00000000000E+000
+2.21000000000E+009, -1.02190581140E+001, +0.00000000000E+000
+2.21100000000E+009, -1.01323374191E+001, +0.00000000000E+000
+2.21200000000E+009, -1.00682389864E+001, +0.00000000000E+000
+2.21300000000E+009, -9.99475220087E+000, +0.00000000000E+000
+2.21400000000E+009, -9.94070333125E+000, +0.00000000000E+000
+2.21500000000E+009, -9.87799449288E+000, +0.00000000000E+000
+2.21600000000E+009, -9.83589894264E+000, +0.00000000000E+000
+2.21700000000E+009, -9.80116728459E+000, +0.00000000000E+000
+2.21800000000E+009, -9.76685969087E+000, +0.00000000000E+000
+2.21900000000E+009, -9.73570934556E+000, +0.00000000000E+000
+2.22000000000E+009, -9.69524385880E+000, +0.00000000000E+000
+2.22100000000E+009, -9.66983962517E+000, +0.00000000000E+000
+2.22200000000E+009, -9.64202589903E+000, +0.00000000000E+000
+2.22300000000E+009, -9.61577862774E+000, +0.00000000000E+000
+2.22400000000E+009, -9.58185780226E+000, +0.00000000000E+000
+2.22500000000E+009, -9.52961790319E+000, +0.00000000000E+000
+2.22600000000E+009, -9.48446472795E+000, +0.00000000000E+000
+2.22700000000E+009, -9.42927191690E+000, +0.00000000000E+000
+2.22800000000E+009, -9.36463944004E+000, +0.00000000000E+000
+2.22900000000E+009, -9.31849317799E+000, +0.00000000000E+000
+2.23000000000E+009, -9.27461359411E+000, +0.00000000000E+000
+2.23100000000E+009, -9.21211233769E+000, +0.00000000000E+000
+2.23200000000E+009, -9.15699127032E+000, +0.00000000000E+000
+2.23300000000E+009, -9.08507746128E+000, +0.00000000000E+000
+2.23400000000E+009, -9.03284011067E+000, +0.00000000000E+000
+2.23500000000E+009, -8.98397194887E+000, +0.00000000000E+000
+2.23600000000E+009, -8.94577039857E+000, +0.00000000000E+000
+2.23700000000E+009, -8.93079467947E+000, +0.00000000000E+000
